Start Time,Duration,Run ID,Name,Source Type,Source Name,User,Status,batch_size,epochs,file,letter,listeners,lr,manual,max_epoch,max_time,model,momentum,params,source_flag,target_flag,wd,workload,workload_listener,DCGMI - DRAM Active,DCGMI - FP16 Active,DCGMI - FP32 Active,DCGMI - FP64 Active,DCGMI - GPU Utilization,DCGMI - GR Engine Active,DCGMI - Memory Copy Utilization,DCGMI - NVlink RX Bytes,DCGMI - NVlink TX Bytes,DCGMI - PCIE RX Bytes,DCGMI - PCIE RX Throughput,DCGMI - PCIE TX Bytes,DCGMI - PCIE TX Throughput,DCGMI - Power Usage,DCGMI - SM Occupancy,DCGMI - SN Active,DCGMI - Tensor Active,DCGMI - Total Energy Consumption,SMI - GPU Util,SMI - Mem Used,SMI - Mem Util,SMI - Performance State,SMI - Power Draw,SMI - Timestamp,TOP - CPU Utilization,TOP - Memory Utilization,TOP - Swap Memory GB,stopped_at,test_acc,test_auc,test_loss,val_acc,val_auc,val_loss
2024-08-24 04:58:19,26.0min,fa419dcf983c4c30ae4fb7ed9445cfc1,(0 0) unruly-slug-372,PROJECT,/home/doju/medmnist_path,doju,FINISHED,256,200,fine-tuning.py,0,smi+top+dcgmi,0.01,False,5,172800,fine-tuning.py,0.9,"'""-""'",tissuemnist,pathmnist,0.0,0,'',0.061,0,0.198,0,0,0.244,0,0,0,33965932,0,6132621,0,45.184,0.233,0.717,0,1319690723069,0.99,8802,0.36,0,157.23,1724469855.239,103,0,52.88,199,0.5959610027855153,0.9029832732718324,1.109194143065091,0.6222222222222222,0.9229654066952447,1.0804160833358765
2024-08-24 04:36:26,21.8min,ded0bc06d2454fc2924e2c875be0a308,(0 0) hilarious-pug-758,PROJECT,/home/doju/medmnist_path,doju,FINISHED,128,200,fine-tuning.py,0,smi+top+dcgmi,0.01,False,5,172800,fine-tuning.py,0.9,"'""-""'",tissuemnist,pathmnist,0.0,0,'',0.025,0,0.143,0,0,0.087,0,0,0,21860501,0,3353473,0,45.095,0.167,0.421,0,1319541169665,0.87,4968,0.36,0,54.18,1724468293.221,103,0,52.88,199,0.6916434540389972,0.9071010440583807,1.0015615998652942,0.6933333333333334,0.9437748384659207,0.9006676971912384
2024-08-24 04:10:17,26.1min,6d929e5065b441c9b1d9814024edac62,(0 0) amazing-bird-26,PROJECT,/home/doju/medmnist_path,doju,FINISHED,256,200,fine-tuning.py,0,smi+top+dcgmi,0.01,False,5,172800,fine-tuning.py,0.0,"'""-""'",tissuemnist,pathmnist,1e-06,0,'',0.113,0,0.204,0,10,0.435,7,0,0,61914217,0,11039484,0,45.281,0.271,0.666,0,1319381558302,0.77,8800,0.33,0,166.97,1724466979.898,102,0,52.88,199,0.5077994428969359,0.8729002501911833,1.467359029013535,0.5066666666666667,0.8754469368561603,1.4732780456542969
2024-08-24 03:48:23,21.8min,07e70898977048d0bf371111b7aee487,(0 0) gaudy-snake-658,PROJECT,/home/doju/medmnist_path,doju,FINISHED,128,200,fine-tuning.py,0,smi+top+dcgmi,0.01,False,5,172800,fine-tuning.py,0.0,"'""-""'",tissuemnist,pathmnist,1e-06,0,'',0.058,0,0,0,0,0.217,0,0,0,46644375,0,7326939,0,44.99,0.222,0.731,0,1319232110649,0.88,4964,0.33,0,172.46,1724465411.004,101,0,52.88,199,0.5151810584958217,0.8794581190179509,1.3796780548597638,0.5422222222222223,0.8889761628741696,1.3637364506721497
2024-08-24 03:22:19,26.0min,ec35b732ef6644ed80edebbb3613c5c3,(0 0) trusting-ray-47,PROJECT,/home/doju/medmnist_path,doju,FINISHED,256,200,fine-tuning.py,0,smi+top+dcgmi,0.01,False,5,172800,fine-tuning.py,0.9,"'""-""'",tissuemnist,pathmnist,1e-06,0,'',0.266,0,0.276,0,84,0.872,33,0,0,355765469,0,47867870,0,157.51,0.24,0.738,0,1319071951040,0.95,8802,0.33,0,45.38,1724464097.573,102,0,52.88,199,0.5959610027855153,0.9029847489200361,1.1091875125621926,0.6222222222222222,0.9229884396784769,1.0804115533828735
2024-08-24 03:00:24,21.8min,35bdfcda08004772beac10f9e42ca7a1,(0 0) victorious-zebra-63,PROJECT,/home/doju/medmnist_path,doju,FINISHED,128,200,fine-tuning.py,0,smi+top+dcgmi,0.01,False,5,172800,fine-tuning.py,0.9,"'""-""'",tissuemnist,pathmnist,1e-06,0,'',0.135,0,0.184,0,37,0.529,18,0,0,108450036,0,17246722,0,45.184,0.274,0.76,0,1318922459087,0.87,4968,0.33,0,172.54,1724462532.806,102,0,52.88,199,0.6916434540389972,0.9071566095708938,1.0011384800860756,0.6933333333333334,0.9437490611135979,0.9010679423809052
2024-08-24 02:34:08,26.2min,4ada10013dc044018df20fbd8fb2e3b5,(0 0) magnificent-gnat-295,PROJECT,/home/doju/medmnist_path,doju,FINISHED,256,200,fine-tuning.py,0,smi+top+dcgmi,0.01,False,5,172800,fine-tuning.py,0.0,"'""-""'",tissuemnist,pathmnist,1e-05,0,'',0.248,0,0.378,0,99,0.967,26,0,0,139222937,0,24630225,0,64.745,0.252,0.774,0,1318762006395,0.89,8800,0.31,0,52.83,1724461218.383,102,0,52.88,199,0.5077994428969359,0.8728996371051068,1.4673693015657623,0.5066666666666667,0.8754469368561603,1.4732894897460938
2024-08-24 02:12:12,21.9min,b9513c364abf4f4684c652fc8dea239a,(0 0) popular-crane-105,PROJECT,/home/doju/medmnist_path,doju,FINISHED,128,200,fine-tuning.py,0,smi+top+dcgmi,0.01,False,5,172800,fine-tuning.py,0.0,"'""-""'",tissuemnist,pathmnist,1e-05,0,'',0.098,0,0.149,0,0,0.358,0,0,0,73705246,0,11751640,0,45.109,0.257,0.632,0,1318612501603,0.85,4964,0.33,0,178.4,1724459642.481,103,0,52.88,199,0.5151810584958217,0.8794575347909787,1.3796889342759784,0.5422222222222223,0.8889463423934634,1.363753080368042
2024-08-24 01:46:06,26.0min,1e14f63dffb74fa7915a07f48f997b18,(0 0) shivering-goat-596,PROJECT,/home/doju/medmnist_path,doju,FINISHED,256,200,fine-tuning.py,0,smi+top+dcgmi,0.01,False,5,172800,fine-tuning.py,0.9,"'""-""'",tissuemnist,pathmnist,1e-05,0,'',0.22,0,0.323,0,90,0.828,33,0,0,120959730,0,21465565,0,45.095,0.281,0.808,0,1318453168231,0.93,8802,0.43,0,81.44,1724458326.287,101,0,52.88,199,0.5959610027855153,0.9029883969708283,1.1091725250770306,0.6222222222222222,0.922926043448769,1.0804035663604736
2024-08-24 01:24:07,21.9min,106b40a7d423494bb32959401ebf9b1b,(0 0) unique-crow-673,PROJECT,/home/doju/medmnist_path,doju,FINISHED,128,200,fine-tuning.py,0,smi+top+dcgmi,0.01,False,5,172800,fine-tuning.py,0.9,"'""-""'",tissuemnist,pathmnist,1e-05,0,'',0.183,0,0.273,0,53,0.671,25,0,0,129083703,0,20837126,0,45.282,0.243,0.779,0,1318303205340,0.87,4968,0.34,0,57.97,1724456759.785,102,0,52.88,199,0.6917827298050139,0.9071167062009172,1.0014883196144773,0.6933333333333334,0.9437073758823098,0.9007386565208435
2024-08-24 00:57:52,26.2min,88b8183cbd47437a8a2b21a85d8f3e1b,(0 0) defiant-shrimp-537,PROJECT,/home/doju/medmnist_path,doju,FINISHED,256,200,fine-tuning.py,0,smi+top+dcgmi,0.01,False,5,172800,fine-tuning.py,0.0,"'""-""'",tissuemnist,pathmnist,0.0001,0,'',0.223,0,0.341,0,99,0.937,30,0,0,207225590,0,32798531,0,161.973,0.231,0.751,0,1318142956691,0.78,8800,0.21,0,153.29,1724455440.876,102,0,52.88,199,0.5077994428969359,0.8728955329811634,1.4674674601390445,0.5066666666666667,0.8754239038729281,1.4734063148498535
2024-08-24 00:35:54,21.9min,a717b7452e5843cdbd431e7ee67c02ae,(0 0) overjoyed-sow-250,PROJECT,/home/doju/medmnist_path,doju,FINISHED,128,200,fine-tuning.py,0,smi+top+dcgmi,0.01,False,5,172800,fine-tuning.py,0.0,"'""-""'",tissuemnist,pathmnist,0.0001,0,'',0.049,0,0.202,0,0,0.188,0,0,0,30281517,0,5225212,0,45.054,0.209,0.746,0,1317993428644,0.87,4964,0.34,0,153.97,1724453866.209,100,0,52.88,199,0.5151810584958217,0.8794531922202826,1.379794256728992,0.5422222222222223,0.8889463423934634,1.3639110326766968
2024-08-24 00:09:44,26.1min,3892e16bfcf04e9687409f459d20eb48,(0 0) worried-boar-663,PROJECT,/home/doju/medmnist_path,doju,FINISHED,256,200,fine-tuning.py,0,smi+top+dcgmi,0.01,False,5,172800,fine-tuning.py,0.9,"'""-""'",tissuemnist,pathmnist,0.0001,0,'',0.227,0,0.33,0,99,0.941,27,0,0,212577911,0,32775210,0,181.331,0.231,0.749,0,1317833468305,1,8802,0.4,0,129.55,1724452547.947,101,0,52.88,199,0.596100278551532,0.9030254097606171,1.108931420178249,0.6222222222222222,0.9229501953342114,1.0802329778671265
2024-08-23 23:47:45,21.9min,882e77b5d7f24408aa2734b318e52210,(0 0) unique-cod-665,PROJECT,/home/doju/medmnist_path,doju,FINISHED,128,200,fine-tuning.py,0,smi+top+dcgmi,0.01,False,5,172800,fine-tuning.py,0.9,"'""-""'",tissuemnist,pathmnist,0.0001,0,'',0.025,0,0.147,0,0,0.085,0,0,0,21524073,0,3255723,0,44.796,0.151,0.378,0,1317684240813,0.81,4968,0.31,0,45.56,1724450978.205,103,0,52.88,199,0.6920612813370474,0.907198948745939,1.0005549328369008,0.6888888888888889,0.9439452986669092,0.9003496468067169
2024-08-23 23:21:34,26.1min,b216c107b1c0462ea4a5a73bd3912a12,(0 0) valuable-asp-127,PROJECT,/home/doju/medmnist_path,doju,FINISHED,256,200,fine-tuning.py,0,smi+top+dcgmi,0.01,False,5,172800,fine-tuning.py,0.0,"'""-""'",tissuemnist,pathmnist,0.001,0,'',0.201,0,0.295,0,69,0.738,29,0,0,114287960,0,19853071,0,45.468,0.29,0.817,0,1317524006905,0.76,8800,0.27,0,178.13,1724449658.318,103,0,52.88,199,0.5079387186629526,0.8728577942116831,1.4684585743937,0.5066666666666667,0.8753249844425262,1.4745757579803467
2024-08-23 23:01:08,20.4min,af7d36b35e1f45a18da076effc91e10c,(0 0) thoughtful-shrew-355,PROJECT,/home/doju/medmnist_path,doju,FINISHED,128,200,fine-tuning.py,0,smi+top+dcgmi,0.01,False,5,172800,fine-tuning.py,0.0,"'""-""'",tissuemnist,pathmnist,0.001,0,'',0.026,0,0.154,0,0,0.091,0,0,0,22054488,0,3450316,0,44.853,0.179,0.452,0,1317385038910,0.7,4964,0.27,0,45.38,1724448088.53,103,0,52.88,185,0.5153203342618384,0.8836246421760651,1.3625859105796145,0.5288888888888889,0.8874730204615857,1.382063865661621
2024-08-23 22:34:53,26.2min,d569fd6b05b644c4a5320df54daee4a4,(0 0) honorable-skunk-748,PROJECT,/home/doju/medmnist_path,doju,FINISHED,256,200,fine-tuning.py,0,smi+top+dcgmi,0.01,False,5,172800,fine-tuning.py,0.9,"'""-""'",tissuemnist,pathmnist,0.001,0,'',0.225,0,0.347,0,99,0.938,26,0,0,207444295,0,32184145,0,185.983,0.23,0.754,0,1317224473205,0.92,8802,0.42,0,164.95,1724446862.336,102,0,52.88,199,0.5988857938718662,0.9023235424449284,1.1127716919471478,0.6311111111111111,0.9235074532860852,1.0828092098236084
2024-08-23 22:12:55,21.9min,0c318742dab04f9f985183b2d64c766c,(0 0) blushing-midge-716,PROJECT,/home/doju/medmnist_path,doju,FINISHED,128,200,fine-tuning.py,0,smi+top+dcgmi,0.01,False,5,172800,fine-tuning.py,0.9,"'""-""'",tissuemnist,pathmnist,0.001,0,'',0.017,0,0.172,0,0,0.064,0,0,0,16567053,0,2625279,0,45.242,0.02,0.06,0,1317075510962,0.84,4968,0.32,0,46.26,1724445287.585,103,0,52.88,199,0.6969359331476324,0.9081567781737121,0.9875213963943615,0.7022222222222222,0.9459800213183323,0.8875970244407654
2024-08-23 21:46:54,25.9min,3f5ec39f053b4f519b1bb85d3197486c,(0 0) shivering-frog-105,PROJECT,/home/doju/medmnist_path,doju,FINISHED,256,200,fine-tuning.py,0,smi+top+dcgmi,0.1,False,5,172800,fine-tuning.py,0.0,"'""-""'",tissuemnist,pathmnist,0.0,0,'',0.192,0,0.284,0,100,0.702,30,0,0,111510150,0,19250090,0,45.476,0.295,0.822,0,1316916165843,0.75,8800,0.3,0,157.87,1724443968.627,102,0,52.88,199,0.6016713091922006,0.902093547163634,1.1045640419269431,0.64,0.9256820382090218,1.0677127838134766
2024-08-23 21:25:00,21.8min,01650cd3d71040848b49dd0527d563ef,(0 0) funny-bug-964,PROJECT,/home/doju/medmnist_path,doju,FINISHED,128,200,fine-tuning.py,0,smi+top+dcgmi,0.1,False,5,172800,fine-tuning.py,0.0,"'""-""'",tissuemnist,pathmnist,0.0,0,'',0.019,0,0,0,0,0.08,0,0,0,6979507,0,1581997,0,44.796,0.092,0.226,0,1316767097965,0.85,4964,0.33,0,160.28,1724442407.97,102,0,52.88,199,0.693732590529248,0.9057850262219532,1.013097838351601,0.6888888888888889,0.9453375567435506,0.8823602497577667
2024-08-23 20:59:01,25.9min,0b6d4b076dd94c7e8d57e03856049deb,(0 0) mysterious-goose-57,PROJECT,/home/doju/medmnist_path,doju,FINISHED,256,200,fine-tuning.py,0,smi+top+dcgmi,0.1,False,5,172800,fine-tuning.py,0.9,"'""-""'",tissuemnist,pathmnist,0.0,0,'',0.202,0,0.298,0,100,0.741,26,0,0,114448624,0,19902897,0,45.484,0.29,0.818,0,1316608034134,0.55,8802,0.17,0,45.58,1724441094.671,101,0,52.88,199,0.8064066852367688,0.969120029892408,0.5558620054146339,0.8533333333333334,0.9850346904981166,0.48544833064079285
2024-08-23 20:37:06,21.8min,69e90ce26e8049e6b61eb2de6e9a3eb9,(0 0) flawless-seal-400,PROJECT,/home/doju/medmnist_path,doju,FINISHED,128,200,fine-tuning.py,0,smi+top+dcgmi,0.1,False,5,172800,fine-tuning.py,0.9,"'""-""'",tissuemnist,pathmnist,0.0,0,'',0.028,0,0.154,0,0,0.101,0,0,0,22720077,0,3540717,0,44.914,0.218,0.573,0,1316458527191,0.87,4968,0.35,0,74,1724439535.116,103,0,52.88,199,0.8214484679665738,0.9501536369035362,0.6375753586752373,0.7911111111111111,0.9816036210586433,0.5454353839159012
2024-08-23 20:10:55,26.1min,b6491b91bbfd44ef8048e7a35e5a361c,(0 0) luminous-elk-860,PROJECT,/home/doju/medmnist_path,doju,FINISHED,256,200,fine-tuning.py,0,smi+top+dcgmi,0.1,False,5,172800,fine-tuning.py,0.0,"'""-""'",tissuemnist,pathmnist,1e-06,0,'',0.237,0,0.35,0,100,0.909,27,0,0,126871924,0,22788796,0,46.836,0.255,0.781,0,1316298739227,0.98,8800,0.46,0,50.41,1724438220.116,102,0,52.88,199,0.6016713091922006,0.902094779303522,1.104560122407716,0.64,0.925700028997738,1.067688226699829
2024-08-23 19:48:58,21.9min,d0cacc31d3574a6296d1cd4713ad5a7d,(0 0) salty-dolphin-228,PROJECT,/home/doju/medmnist_path,doju,FINISHED,128,200,fine-tuning.py,0,smi+top+dcgmi,0.1,False,5,172800,fine-tuning.py,0.0,"'""-""'",tissuemnist,pathmnist,1e-06,0,'',0.029,0,0.146,0,0,0.107,0,0,0,23234211,0,3671821,0,44.893,0.248,0.671,0,1316149680274,0.84,4964,0.33,0,45.57,1724436649.201,103,0,52.88,199,0.693732590529248,0.9057157405767955,1.0142939278953953,0.6888888888888889,0.9452426769440537,0.8827237784862518
2024-08-23 19:22:57,25.9min,db8ec4dc1c104e1a873bab29e9743219,(0 0) redolent-crow-91,PROJECT,/home/doju/medmnist_path,doju,FINISHED,256,200,fine-tuning.py,0,smi+top+dcgmi,0.1,False,5,172800,fine-tuning.py,0.9,"'""-""'",tissuemnist,pathmnist,1e-06,0,'',0.167,0,0.112,0,48,0.63,23,0,0,105361647,0,17707867,0,45.422,0.342,0.85,0,1315989952868,0.93,8802,0.43,0,166.49,1724435332.627,103,0,52.88,199,0.8069637883008357,0.9693337410862443,0.5544211309531639,0.8488888888888889,0.9849457399036914,0.484224796295166
2024-08-23 19:00:58,21.9min,cf5092e0356f4c32abf47298cae6f0f8,(0 0) worried-croc-626,PROJECT,/home/doju/medmnist_path,doju,FINISHED,128,200,fine-tuning.py,0,smi+top+dcgmi,0.1,False,5,172800,fine-tuning.py,0.9,"'""-""'",tissuemnist,pathmnist,1e-06,0,'',0.03,0,0.169,0,0,0.118,0,0,0,24041298,0,3837363,0,44.901,0.278,0.768,0,1315841058439,0.85,4968,0.33,0,157.17,1724433771.231,103,0,52.88,199,0.8142061281337047,0.9651640474609545,0.6124160185194852,0.8222222222222222,0.9801463186190327,0.5502049177885056
2024-08-23 18:34:52,26.0min,03a4aa471da44d33af93bd25590fcaee,(0 0) salty-moose-852,PROJECT,/home/doju/medmnist_path,doju,FINISHED,256,200,fine-tuning.py,0,smi+top+dcgmi,0.1,False,5,172800,fine-tuning.py,0.0,"'""-""'",tissuemnist,pathmnist,1e-05,0,'',0.243,0,0.363,0,99,0.965,27,0,0,163005654,0,27358552,0,174.363,0.241,0.763,0,1315681406290,0.95,8800,0.33,0,122.36,1724432452.913,101,0,52.88,199,0.6015320334261839,0.9020986144626595,1.1045350473502586,0.64,0.925700028997738,1.067663311958313
2024-08-23 18:12:56,21.8min,23df80ec75744036b34f8077a51405d7,(0 0) capable-worm-530,PROJECT,/home/doju/medmnist_path,doju,FINISHED,128,200,fine-tuning.py,0,smi+top+dcgmi,0.1,False,5,172800,fine-tuning.py,0.0,"'""-""'",tissuemnist,pathmnist,1e-05,0,'',0.023,0,0.145,0,0,0.081,0,0,0,21365719,0,3250446,0,44.998,0.128,0.323,0,1315532468685,0.88,4964,0.35,0,55.15,1724430885.843,100,0,52.88,199,0.6934540389972145,0.9057097940336054,1.0142229293522083,0.6888888888888889,0.9451920256288499,0.8828159868717194
2024-08-23 17:46:57,25.9min,8adbc04ec81749e19a3f3bc063ab771a,(0 0) useful-jay-120,PROJECT,/home/doju/medmnist_path,doju,FINISHED,256,200,fine-tuning.py,0,smi+top+dcgmi,0.1,False,5,172800,fine-tuning.py,0.9,"'""-""'",tissuemnist,pathmnist,1e-05,0,'',0.274,0,0.266,0,100,0.861,45,0,0,455052752,0,59301843,0,169.286,0.185,0.737,0,1315372510757,0.04,8802,0.01,0,45.2,1724429570.021,103,0,52.88,199,0.8055710306406685,0.9689161517708172,0.5602627745990095,0.8355555555555556,0.9852023978922172,0.48662567138671875
2024-08-23 17:25:00,21.8min,c1a130bae1704d6eb2983b8f35eaa6e8,(0 0) mysterious-wren-791,PROJECT,/home/doju/medmnist_path,doju,FINISHED,128,200,fine-tuning.py,0,smi+top+dcgmi,0.1,False,5,172800,fine-tuning.py,0.9,"'""-""'",tissuemnist,pathmnist,1e-05,0,'',0.05,0,0,0,0,0.172,0,0,0,43335556,0,6558150,0,44.892,0.218,0.754,0,1315223062201,0,4968,0,0,45.29,1724428008.472,103,0,52.88,199,0.8034818941504178,0.935916394197018,0.7677010763109776,0.8177777777777778,0.9818221259788209,0.5289832204580307
2024-08-23 16:58:54,26.0min,2db9da307ae541a0b3bfc663223d487b,(0 0) youthful-stag-278,PROJECT,/home/doju/medmnist_path,doju,FINISHED,256,200,fine-tuning.py,0,smi+top+dcgmi,0.1,False,5,172800,fine-tuning.py,0.0,"'""-""'",tissuemnist,pathmnist,0.0001,0,'',0.246,0,0.365,0,99,0.947,26,0,0,130469590,0,23596583,0,51.297,0.253,0.779,0,1315063411633,0.85,8800,0.28,0,173.13,1724426692.757,101,0,52.88,199,0.6038997214484679,0.9027584725110095,1.102080708947675,0.64,0.9257275932120863,1.0682809352874756
2024-08-23 16:36:59,21.8min,7001bfcec50c439b8594772b8e35ba75,(0 0) handsome-gnat-300,PROJECT,/home/doju/medmnist_path,doju,FINISHED,128,200,fine-tuning.py,0,smi+top+dcgmi,0.1,False,5,172800,fine-tuning.py,0.0,"'""-""'",tissuemnist,pathmnist,0.0001,0,'',0.11,0,0,0,23,0.429,12,0,0,65623676,0,11555811,0,45.019,0.254,0.657,0,1314914006885,0.8,4964,0.3,0,166.81,1724425128.845,103,0,52.88,199,0.6930362116991643,0.9058031496180016,1.0127459137063277,0.6888888888888889,0.9453095386864234,0.882264643907547
2024-08-23 16:11:02,25.9min,d2c72c2b54b04a70921b2a694ca3b1ab,(0 0) painted-fish-537,PROJECT,/home/doju/medmnist_path,doju,FINISHED,256,200,fine-tuning.py,0,smi+top+dcgmi,0.1,False,5,172800,fine-tuning.py,0.9,"'""-""'",tissuemnist,pathmnist,0.0001,0,'',0.226,0,0.332,0,100,0.853,24,0,0,122882471,0,21822465,0,45.969,0.274,0.804,0,1314754983254,0.87,8802,0.39,0,169.38,1724423812.793,102,0,52.88,199,0.8084958217270195,0.9700245683577364,0.5511141018620853,0.8444444444444444,0.9855941284834846,0.47849342226982117
2024-08-23 15:49:04,21.9min,a7d4bd53229446b3b1e9f7fb80080e01,(0 0) crawling-gnu-992,PROJECT,/home/doju/medmnist_path,doju,FINISHED,128,200,fine-tuning.py,0,smi+top+dcgmi,0.1,False,5,172800,fine-tuning.py,0.9,"'""-""'",tissuemnist,pathmnist,0.0001,0,'',0.027,0,0.152,0,0,0.094,0,0,0,22190847,0,3422938,0,44.99,0.195,0.495,0,1314605460306,0.87,4968,0.36,0,173.13,1724422256.294,101,0,52.88,199,0.7987465181058496,0.9432917150331469,0.7639050494160569,0.7955555555555556,0.9817884429162896,0.5331839323043823
2024-08-23 15:22:58,26.0min,6b16666a23fe424a84afa509d0d11b37,(0 0) smiling-gnat-108,PROJECT,/home/doju/medmnist_path,doju,FINISHED,256,200,fine-tuning.py,0,smi+top+dcgmi,0.1,False,5,172800,fine-tuning.py,0.0,"'""-""'",tissuemnist,pathmnist,0.001,0,'',0.205,0,0.298,0,61,0.755,27,0,0,115345167,0,20078468,0,45.573,0.289,0.816,0,1314445818081,1,8800,0.36,0,103.35,1724420937.923,102,0,52.88,199,0.6057103064066852,0.902801395236083,1.0998313714717995,0.6444444444444445,0.9262682433159224,1.0654233694076538
2024-08-23 15:01:03,21.8min,6d6c783d0c2440a38651e06c12dd5fa3,(0 0) invincible-moth-448,PROJECT,/home/doju/medmnist_path,doju,FINISHED,128,200,fine-tuning.py,0,smi+top+dcgmi,0.1,False,5,172800,fine-tuning.py,0.0,"'""-""'",tissuemnist,pathmnist,0.001,0,'',0.03,0,0,0,0,0.119,0,0,0,10527223,0,2413363,0,44.893,0.267,0.735,0,1314296386162,0.84,4964,0.32,0,45.56,1724419373.091,100,0,52.88,199,0.6986072423398328,0.906856567847957,1.0001783663766426,0.6933333333333334,0.9466445931360811,0.8742671012878418
2024-08-23 14:35:05,25.9min,99e026a3b13747c680ca017fbfbead0d,(0 0) wistful-dove-743,PROJECT,/home/doju/medmnist_path,doju,FINISHED,256,200,fine-tuning.py,0,smi+top+dcgmi,0.1,False,5,172800,fine-tuning.py,0.9,"'""-""'",tissuemnist,pathmnist,0.001,0,'',0.112,0,0.205,0,0,0.429,0,0,0,61735306,0,11014976,0,45.348,0.273,0.663,0,1314136839110,0.93,8802,0.43,0,167.97,1724418057.817,100,0,52.88,199,0.8284122562674094,0.9745851930042835,0.5033776205161522,0.8666666666666667,0.9897382877189264,0.38491782546043396
2024-08-23 14:13:10,21.8min,00777822faad4a36b532b2e81d91c708,(0 0) able-colt-786,PROJECT,/home/doju/medmnist_path,doju,FINISHED,128,200,fine-tuning.py,0,smi+top+dcgmi,0.1,False,5,172800,fine-tuning.py,0.9,"'""-""'",tissuemnist,pathmnist,0.001,0,'',0.028,0,0.153,0,0,0.1,0,0,0,22708288,0,3560916,0,44.893,0.215,0.565,0,1313987412054,0.8,4968,0.32,0,45.6,1724416499.949,102,0,52.88,199,0.8505571030640668,0.9744317220460444,0.4788813512576254,0.8711111111111111,0.9915069200191753,0.39747288823127747
2024-08-23 13:47:08,26.0min,a79f0a6cd059412d9054ad333bffe480,(0 0) unleashed-skunk-565,PROJECT,/home/doju/medmnist_path,doju,FINISHED,256,200,fine-tuning.py,0,smi+top+dcgmi,1.0,False,5,172800,fine-tuning.py,0.0,"'""-""'",tissuemnist,pathmnist,0.0,0,'',0.204,0,0.232,0,80,0.775,31,0,0,116157737,0,20235051,0,45.443,0.289,0.818,0,1313827513405,0.12,8800,0.04,0,45.1,1724415184.44,102,0,52.88,199,0.7775766016713092,0.9531550540541451,0.6535361265314037,0.8266666666666667,0.9846278598921193,0.4710759222507477
2024-08-23 13:25:11,21.9min,260fef080518478b8d666703e11b41f7,(0 0) dashing-sow-861,PROJECT,/home/doju/medmnist_path,doju,FINISHED,128,200,fine-tuning.py,0,smi+top+dcgmi,1.0,False,5,172800,fine-tuning.py,0.0,"'""-""'",tissuemnist,pathmnist,0.0,0,'',0.022,0,0,0,0,0.091,0,0,0,8041271,0,1836245,0,44.901,0.153,0.388,0,1313678231407,0.87,4964,0.33,0,154.33,1724413622.1,102,0,52.88,199,0.8261838440111421,0.9224766467348938,0.9981637989219866,0.8177777777777778,0.9834570242862186,0.5091620534658432
2024-08-23 12:59:12,25.9min,829830f2e5494e8981ba7bfe98d97c2e,(0 0) adorable-steed-787,PROJECT,/home/doju/medmnist_path,doju,FINISHED,256,200,fine-tuning.py,0,smi+top+dcgmi,1.0,False,5,172800,fine-tuning.py,0.9,"'""-""'",tissuemnist,pathmnist,0.0,0,'',0.219,0,0.408,0,0,0.834,0,0,0,121371616,0,21475693,0,45.289,0.26,0.629,0,1313520384154,1,8802,0.36,0,45.29,1724412305.945,102,0,52.88,199,0.8256267409470752,0.9685469286884002,0.6716958469357984,0.8711111111111111,0.989608291935213,0.4009571671485901
2024-08-23 12:52:48,6.3min,156ba4f269654c20b50f29aa56dd7505,(0 0) tasteful-hawk-617,PROJECT,/home/doju/medmnist_path,doju,FINISHED,128,200,fine-tuning.py,0,smi+top+dcgmi,1.0,False,5,172800,fine-tuning.py,0.9,"'""-""'",tissuemnist,pathmnist,0.0,0,'',0.019,0,0.157,0,0,0.068,0,0,0,20572158,0,3019950,0,44.915,0.059,0.133,0,1313479527629,0.41,4968,0.13,0,45.5,1724410747.046,102,0,52.88,53,0.2767409470752089,0.6677282206038722,5.860893320619014,0.17777777777777778,0.6280408016000422,4.21769654750824
2024-08-23 12:26:51,25.9min,e1013bfd62b64c95a028a97238b1003f,(0 0) wise-hound-863,PROJECT,/home/doju/medmnist_path,doju,FINISHED,256,200,fine-tuning.py,0,smi+top+dcgmi,1.0,False,5,172800,fine-tuning.py,0.0,"'""-""'",tissuemnist,pathmnist,1e-06,0,'',0.115,0,0,0,0,0.454,0,0,0,62839571,0,11367438,0,44.893,0.287,0.696,0,1313319832367,0.99,8800,0.45,0,154.81,1724410362.038,104,0,52.88,199,0.7791086350974931,0.9533864375635953,0.6510758482176682,0.8222222222222222,0.9845666351838995,0.4696448743343353
2024-08-23 12:04:48,22.0min,9f3a7c76a47b456a9ae94df5b3c0194b,(0 0) honorable-finch-919,PROJECT,/home/doju/medmnist_path,doju,FINISHED,128,200,fine-tuning.py,0,smi+top+dcgmi,1.0,False,5,172800,fine-tuning.py,0.0,"'""-""'",tissuemnist,pathmnist,1e-06,0,'',0.03,0,0.161,0,0,0.116,0,0,0,23740633,0,3776449,0,44.885,0.273,0.754,0,1313170021965,0.87,4964,0.34,0,145.76,1724408804.925,102,0,52.88,199,0.7853760445682452,0.9204252732140318,0.981781424137584,0.8088888888888889,0.9796955579285138,0.5421064347028732
